"ID","SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","CITY","STATE","ZIP","BEDS","BATHS","LOCATION","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","X..SQUARE.FEET","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","SOURCE","FAVORITE","INTERESTED","LATITUDE","LONGITUDE","TARGET"
8559,"MLS Listing",NA,"Single Family Residential","Miami","FL","33172",4,4,"Fontainebleau West North",2602,5139,2013,18,198,298,"Active","","","MARMLS","N","Y","25.8"," -80.4","TRUE"
8560,"MLS Listing",NA,"Condo/Co-op","Bronx","NY","10470",1,1,"Bronx",750,NA,1958,50,207,NA,"Active","","","HGMLS","N","Y","40.9"," -73.9","FALSE"
8561,"MLS Listing",NA,"Townhouse","Jackson Heights","NY","11372",5,2,"Jackson Heights",2000,2542,1940,112,625,NA,"Active","","","MLSLI","N","Y","40.8"," -73.9","TRUE"
8562,"MLS Listing",NA,"Single Family Residential","Atlanta","GA","30309",2,2,"Sherwood Forest",2102,17903,1951,9,451,NA,"Active","","","GAMLS","N","Y","33.8"," -84.4","TRUE"
8563,"MLS Listing",NA,"Single Family Residential","Jacksonville","FL","32221",4,3.5,"The Hamlet",2617,NA,1998,2,115,25,"Active","","","NEFLMLS","N","Y","30.3"," -81.8","FALSE"
8564,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33137",3,2,"23 Biscayne Bay Condo",1146,NA,2012,37,345,611,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8565,"MLS Listing",NA,"Single Family Residential","La Habra","CA","90631",3,2,"87 - La Habra",1179,6300,1958,296,449,NA,"Active","","","CRMLS","N","Y","33.9","-118.0","TRUE"
8566,"MLS Listing",NA,"Multi-Family (2-4 Unit)","E. Elmhurst","NY","11369",8,5,"E. Elmhurst",NA,4497,1960,25,NA,NA,"Active","","","MLSLI","N","Y","40.8"," -73.9","TRUE"
8567,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33137",2,2,"Moon Bay Of Miami",1159,NA,2007,117,362,835,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8568,"MLS Listing",NA,"Single Family Residential","Jacksonville","FL","32257",3,2,"Foxwood Trails",1980,NA,1988,70,124,5,"Active","","","NEFLMLS","N","Y","30.2"," -81.6","FALSE"
8569,"MLS Listing",NA,"Single Family Residential","Atlanta","GA","30327",5,3.5,"Kingswood",NA,47436,1962,50,NA,NA,"Active","","","FMLS","N","Y","33.9"," -84.4","TRUE"
8570,"MLS Listing",NA,"Condo/Co-op","Brea","CA","92823",3,3,"86 - Brea",2113,3576,2018,19,400,362,"Active","","","CRMLS","N","Y","33.9","-117.8","TRUE"
8571,"MLS Listing",NA,"Single Family Residential","Atlanta","GA","30306",4,2,"Virginia Highland",NA,17424,1940,21,NA,NA,"Active","","","GAMLS","N","Y","33.8"," -84.3","TRUE"
8572,"MLS Listing",NA,"Vacant Land","Baltimore","MD","21230",NA,NA,"",NA,9714,NA,289,NA,NA,"Active","","","MRIS","N","Y","39.3"," -76.6","FALSE"
8573,"MLS Listing",NA,"Vacant Land","Miami","FL","33180",NA,NA,"Riverwood",NA,14400,NA,216,NA,NA,"Active","","","MARMLS","N","Y","26.0"," -80.2","TRUE"
8574,"MLS Listing",NA,"Single Family Residential","La Habra","CA","90631",5,3,"87 - La Habra",3565,11837,1964,28,297,4,"Active","","","CRMLS","N","Y","33.9","-117.9","TRUE"
8575,"MLS Listing",NA,"Condo/Co-op","Forest Hills","NY","11375",1,1,"Near Fh Gardens",NA,NA,1938,39,NA,NA,"Active","","","MLSLI","N","Y","40.7"," -73.8","TRUE"
8576,"MLS Listing",NA,"Multi-Family (2-4 Unit)","Bronx","NY","10469",0,NA,"Bronx",2760,2178,1901,27,235,NA,"Active","","","HGMLS","N","Y","40.9"," -73.9","TRUE"
8577,"MLS Listing",NA,"Single Family Residential","Orlando","FL","32837",4,2.5,"Orlando",2042,6555,1993,40,147,71,"Active","","","MFRMLS","N","Y","28.4"," -81.4","FALSE"
8578,"MLS Listing",NA,"Single Family Residential","Jacksonville","FL","32223",5,3,"Plantation South",2972,NA,1991,26,151,13,"Active","","","NEFLMLS","N","Y","30.1"," -81.7","TRUE"
8579,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33138",2,2,"Towers Of Quayside Condo",1535,NA,1981,492,222,1370,"Active","","","MARMLS","N","Y","25.9"," -80.2","TRUE"
8580,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",3,3.5,"Brickell City Centre",2000,NA,2016,259,628,1374,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8581,"New Construction Plan",NA,"Townhouse","Anaheim","CA","92805",3,2.5,"Lewis+Mason",1772,NA,NA,NA,341,NA,"Active","","","NewHomeFeed","N","Y","33.8","-117.9","TRUE"
8582,"New Construction Plan",NA,"Single Family Residential","Durham","NC","27703",3,2.5,"The Meadows at Brightleaf",1912,NA,NA,NA,173,NA,"Active","","","NewHomeSource.com","N","Y","36.0"," -78.8","TRUE"
8583,"MLS Listing",NA,"Townhouse","Raleigh","NC","27616",3,4,"Wake",1795,1306,2018,4,143,140,"Active","","","TMLS","N","Y","35.9"," -78.5","FALSE"
8584,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33132",1,2,"900 Biscayne Bay Condo",938,NA,2008,119,512,1063,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8585,"MLS Listing",NA,"Single Family Residential","Jacksonville","FL","32218",5,3,"Pine Lakes Golf Club",2892,NA,2018,22,112,67,"Active","","","NEFLMLS","N","Y","30.4"," -81.7","TRUE"
8586,"MLS Listing",NA,"Condo/Co-op","Corona del Mar","CA","92625",3,2.25,"CS - Corona Del Mar - Spyglass",1970,3430,2016,49,1368,NA,"Active","","","CRMLS","N","Y","33.6","-117.9","TRUE"
8587,"New Construction Home",NA,"Single Family Residential","Raleigh","NC","27603",3,2.5,"Hoke Landing",2771,NA,2017,154,140,NA,"Active","","","NewHomeSource.com","N","Y","35.6"," -78.6","TRUE"
8588,"New Construction Plan",NA,"Single Family Residential","Atlantic Beach","FL","32233",4,3,"Toll Brothers at Atlantic Beach Country Club - Legacy & Heri",2824,NA,NA,NA,255,NA,"Active","","","NewHomeSource.com","N","Y","30.3"," -81.4","TRUE"
8589,"MLS Listing",NA,"Townhouse","Miami","FL","33179",3,3.5,"Lakeview Townhomes",1712,NA,1991,42,154,395,"Active","","","MARMLS","N","Y","26.0"," -80.2","FALSE"
8590,"New Construction Plan",NA,"Single Family Residential","Raleigh","NC","27610",3,2.5,"Malory Square",1996,NA,NA,NA,106,NA,"Active","","","NewHomeSource.com","N","Y","35.7"," -78.6","FALSE"
8591,"MLS Listing",NA,"Single Family Residential","Irvine","CA","92620",3,2.5,"NW - Northwood",1915,5335,1979,33,548,106,"Active","","","CRMLS","N","Y","33.7","-117.8","TRUE"
8592,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33130",1,1.5,"Brickell Heights Wes",1125,NA,2017,58,378,NA,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8593,"MLS Listing",NA,"Vacant Land","Jacksonville","FL","32217",NA,NA,"Bowden Park",NA,NA,NA,240,NA,NA,"Active","","","NEFLMLS","N","Y","30.3"," -81.6","FALSE"
8594,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33137",2,2,"23 Biscayne",953,NA,2012,201,366,488,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8595,"MLS Listing",NA,"Single Family Residential","Miami","FL","33157",3,1,"South Miami Heights Addn",945,7800,1971,5,270,NA,"Active","","","MARMLS","N","Y","25.6"," -80.4","FALSE"
8596,"MLS Listing",NA,"Townhouse","Miami","FL","33184",3,2.5,"Villa Venezia",1840,NA,1984,31,163,270,"Active","","","MARMLS","N","Y","25.8"," -80.4","FALSE"
8597,"MLS Listing",NA,"Condo/Co-op","Newport Coast","CA","92657",3,3,"N26 - Newport Coast",1810,NA,1995,18,530,365,"Active","","","CRMLS","N","Y","33.6","-117.8","TRUE"
8598,"MLS Listing",NA,"Condo/Co-op","Brooklyn","NY","11229",2,1,"Brooklyn",1000,NA,NA,63,309,NA,"Active","","","BNYMLS","N","Y","40.6"," -73.9","TRUE"
8599,"MLS Listing",NA,"Single Family Residential","Atlanta","GA","30324",4,4,"Park Chase",NA,NA,2017,63,NA,NA,"Active","","","FMLS","N","Y","33.9"," -84.3","TRUE"
8600,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33130",2,3,"Infinity At Brickell",1419,NA,2008,251,422,1032,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8601,"MLS Listing",NA,"Single Family Residential","Durham","NC","27712",5,4,"Treyburn",4293,50965,2005,252,151,46,"Active","March-10-2018 02:00 PM","March-10-2018 04:00 PM","TMLS","N","Y","36.1"," -78.9","TRUE"
8602,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33132",1,1.5,"Ten Museum Park",791,NA,2007,79,411,725,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8603,"MLS Listing",NA,"Single Family Residential","Chapel Hill","NC","27517",3,2,"Chapelwood",1833,7143,2012,28,229,155,"Active","","","TMLS","N","Y","35.9"," -79.0","TRUE"
8604,"MLS Listing",NA,"Single Family Residential","Laguna Beach","CA","92651",4,3,"NL - North Laguna",1920,4356,1940,12,1171,NA,"Active","March-11-2018 01:00 PM","March-11-2018 04:00 PM","CRMLS","N","Y","33.5","-117.8","TRUE"
8605,"MLS Listing",NA,"Single Family Residential","Brooklyn","NY","11210",4,1.5,"Brooklyn",1408,2300,1941,47,376,NA,"Active","","","BNYMLS","N","Y","40.6"," -73.9","TRUE"
8606,"MLS Listing",NA,"Single Family Residential","Cary","NC","27519",5,4,"Brookstone",3607,10454,1998,33,134,47,"Active","March-11-2018 02:00 PM","March-11-2018 04:00 PM","TMLS","N","Y","35.8"," -78.9","TRUE"
8607,"For-Sale-by-Owner Listing",NA,"Single Family Residential","Atlanta","GA","30315",4,1.5,"Atlanta",672,2701,1935,313,75,NA,"Active","","","Fizber.com","N","Y","33.7"," -84.4","FALSE"
8608,"MLS Listing",NA,"Condo/Co-op","Miami Beach","FL","33109",4,4.5,"Fisher Island",6120,NA,1992,217,1912,3299,"Active","","","MARMLS","N","Y","25.8"," -80.1","TRUE"
8609,"MLS Listing",NA,"Condo/Co-op","Sweetwater","FL","33172",1,1,"Sweetwater",319,NA,2008,413,561,270,"Active","","","GFLMLS","N","Y","25.8"," -80.4","FALSE"
8610,"New Construction Plan",NA,"Single Family Residential","Orlando","FL","32819",4,4,"The Residences at Dellagio",3060,NA,NA,NA,225,NA,"Active","","","NewHomeSource.com","N","Y","28.5"," -81.5","TRUE"
8611,"MLS Listing",NA,"Townhouse","Baltimore","MD","21224",3,1,"Baltimore City",1400,NA,1922,135,70,NA,"Active","","","MRIS","N","Y","39.3"," -76.6","FALSE"
8612,"MLS Listing",NA,"Single Family Residential","Raleigh","NC","27614",3,3,"Coachmans Trail",2261,44431,1976,35,174,49,"Active","","","TMLS","N","Y","35.9"," -78.6","TRUE"
8613,"MLS Listing",NA,"Single Family Residential","Jacksonville","FL","32222",4,2,"Dawsons Creek",2625,NA,2014,1,107,44,"Active","","","NEFLMLS","N","Y","30.2"," -81.9","FALSE"
8614,"New Construction Plan",NA,"Single Family Residential","Jacksonville","FL","32258",4,2.5,"Bartram Park Preserve",2540,NA,NA,NA,112,NA,"Active","","","NewHomeSource.com","N","Y","30.1"," -81.5","FALSE"
8615,"MLS Listing",NA,"Single Family Residential","Durham","NC","27707",3,4,"The Valley",2690,5401,1984,52,149,230,"Active","","","TMLS","N","Y","36.0"," -79.0","TRUE"
8616,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33137",2,2,"Cite Condominiums",1074,NA,2004,82,349,617,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8617,"MLS Listing",NA,"Single Family Residential","Orlando","FL","32812",3,2,"Orlando",1446,11445,1990,32,163,63,"Active","","","MFRMLS","N","Y","28.5"," -81.3","FALSE"
8618,"MLS Listing",NA,"Vacant Land","Durham","NC","27707",NA,NA,"Orange",NA,174240,NA,86,NA,NA,"Active","","","TMLS","N","Y","36.0"," -79.0","TRUE"
8619,"MLS Listing",NA,"Single Family Residential","Raleigh","NC","27615",5,5,"North Ridge",5275,25264,2000,23,250,NA,"Active","March-7-2018 01:00 PM","March-7-2018 04:00 PM","TMLS","N","Y","35.9"," -78.6","TRUE"
8620,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33137",5,6.5,"Elysee",3891,NA,2019,133,870,3193,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8621,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33137",2,2,"Platinum Condominium",1007,NA,2007,2,357,640,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8622,"MLS Listing",NA,"Townhouse","Baltimore","MD","21213",3,1,"Belair Edison",896,NA,1925,75,77,NA,"Active","","","MRIS","N","Y","39.3"," -76.6","FALSE"
8623,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",2,2,"One Tequesta Point Condo",1280,NA,1995,123,616,68,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8624,"MLS Listing",NA,"Townhouse","Miami","FL","33155",3,3,"Lakeridge",1837,NA,1978,40,376,300,"Active","","","MARMLS","N","Y","25.7"," -80.3","TRUE"
8625,"MLS Listing",NA,"Multi-Family (2-4 Unit)","Miami","FL","33150",NA,NA,"Marden Heights",13908,NA,1951,160,71,NA,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8626,"MLS Listing",NA,"Single Family Residential","Cary","NC","27513",4,4,"Preston",3367,23522,1993,27,215,31,"Active","March-11-2018 01:00 PM","March-11-2018 04:00 PM","TMLS","N","Y","35.8"," -78.8","TRUE"
8627,"MLS Listing",NA,"Single Family Residential","Brooklyn","NY","11234",3,1.5,"Brooklyn",1056,2258,1930,40,671,NA,"Active","","","BNYMLS","N","Y","40.6"," -73.9","TRUE"
8628,"MLS Listing",NA,"Single Family Residential","Chapel Hill","NC","27517",4,3,"Eastwood Park",1750,19863,1969,1,114,NA,"Active","","","TMLS","N","Y","35.9"," -79.0","FALSE"
8629,"MLS Listing",NA,"Single Family Residential","Staten Island","NY","10310",5,3,"West Brighton",1624,3700,1901,19,332,NA,"Active","","","SIBORMLS","N","Y","40.6"," -74.1","TRUE"
8630,"New Construction Plan",NA,"Multi-Family (2-4 Unit)","Irvine","CA","92612",2,2,"Central Park West: Tribeca",1529,NA,NA,NA,484,NA,"Active","","","NewHomeSource.com","N","Y","33.7","-117.8","TRUE"
8631,"MLS Listing",NA,"Single Family Residential","Baltimore","MD","21206",3,3,"Gardenville",1227,6791,1954,12,163,NA,"Active","","","MRIS","N","Y","39.3"," -76.5","FALSE"
8632,"MLS Listing",NA,"Condo/Co-op","Brooklyn","NY","11209",2,1,"Brooklyn",NA,NA,NA,37,NA,NA,"Active","","","BNYMLS","N","Y","40.6"," -74.0","TRUE"
8633,"MLS Listing",NA,"Single Family Residential","Jacksonville","FL","32206",3,3,"Springfield",1714,NA,2018,142,149,NA,"Active","","","NEFLMLS","N","Y","30.3"," -81.6","FALSE"
8634,"MLS Listing",NA,"Single Family Residential","Jacksonville","FL","32218",3,2.5,"Water Bluff Shores",1637,NA,1998,97,143,NA,"Active","","","NEFLMLS","N","Y","30.5"," -81.6","FALSE"
8635,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",3,3.5,"Asia Condominium",2627,NA,2008,455,912,NA,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8636,"MLS Listing",NA,"Condo/Co-op","Atlanta","GA","30309",1,1,"Metropolis",NA,NA,2003,6,NA,NA,"Active","March-10-2018 01:00 PM","March-10-2018 05:00 PM","FMLS","N","Y","33.8"," -84.4","TRUE"
8637,"MLS Listing",NA,"Multi-Family (2-4 Unit)","Fresh Meadows","NY","11365",6,3,"Fresh Meadows",3140,2000,1970,63,506,NA,"Active","","","MLSLI","N","Y","40.7"," -73.8","TRUE"
8638,"MLS Listing",NA,"Townhouse","Atlanta","GA","30319-1379",3,3.5,"Buckhead Park North",3200,NA,2017,13,302,NA,"Active","March-11-2018 02:00 PM","March-11-2018 04:00 PM","GAMLS","N","Y","33.9"," -84.4","TRUE"
8639,"MLS Listing",NA,"Single Family Residential","Jacksonville","FL","32205",2,1,"Riverside Gardens",1133,NA,1953,47,99,NA,"Active","","","NEFLMLS","N","Y","30.3"," -81.7","FALSE"
8640,"MLS Listing",NA,"Single Family Residential","Atlanta","GA","30327",3,2,"Peachtree Battle",NA,NA,1952,141,NA,NA,"Active","","","GAMLS","N","Y","33.8"," -84.4","TRUE"
8641,"MLS Listing",NA,"Single Family Residential","Baltimore","MD","21206",4,3,"Frankford",2242,9997,1953,204,96,NA,"Active","","","MRIS","N","Y","39.3"," -76.5","FALSE"
8642,"MLS Listing",NA,"Single Family Residential","Orlando","FL","32833",5,3.5,"Orlando",3489,44867,2005,83,143,4,"Active","","","MFRMLS","N","Y","28.5"," -81.1","TRUE"
8643,"MLS Listing",NA,"Condo/Co-op","Orlando","FL","32807",3,1.5,"Orlando",1133,246286,1978,28,123,200,"Active","","","MFRMLS","N","Y","28.6"," -81.3","FALSE"
8644,"MLS Listing",NA,"Townhouse","Atlanta","GA","30342",4,3.5,"Glenridge Pointe",NA,1306,2005,40,NA,NA,"Active","","","GAMLS","N","Y","33.9"," -84.4","TRUE"
8645,"MLS Listing",NA,"Condo/Co-op","San Clemente","CA","92672",2,2.5,"SC - San Clemente Central",1682,NA,2002,167,936,500,"Active","","","CRMLS","N","Y","33.4","-117.6","TRUE"
8646,"MLS Listing",NA,"Single Family Residential","Santa Ana","CA","92707",2,1,"69 - Santa Ana South of First",988,6000,1970,6,567,NA,"Active","","","CRMLS","N","Y","33.7","-117.9","TRUE"
8647,"MLS Listing",NA,"Single Family Residential","Miami","FL","33186",3,2,"Crossings Sec 2 The",1726,11900,1977,51,269,79,"Active","","","MARMLS","N","Y","25.7"," -80.4","TRUE"
8648,"MLS Listing",NA,"Single Family Residential","Laguna Niguel","CA","92677",3,2,"LNSEA - Sea Country",1935,11125,1965,33,547,NA,"Active","","","CRMLS","N","Y","33.5","-117.7","TRUE"
8649,"MLS Listing",NA,"Condo/Co-op","Howard Beach","NY","11414",2,1,"Lindenwood",NA,NA,1960,84,NA,NA,"Active","","","MLSLI","N","Y","40.7"," -73.8","FALSE"
8650,"MLS Listing",NA,"Multi-Family (2-4 Unit)","Astoria","NY","11102",4,3,"Astoria",2400,1145,1880,33,552,NA,"Active","March-10-2018 11:00 AM","March-10-2018 01:00 PM","MLSLI","N","Y","40.8"," -73.9","TRUE"
8651,"MLS Listing",NA,"Condo/Co-op","Jacksonville","FL","32217",2,2.5,"Beauclerc Lakes",1050,NA,1985,1,69,NA,"Active","","","NEFLMLS","N","Y","30.2"," -81.6","FALSE"
8652,"MLS Listing",NA,"Vacant Land","Atlanta","GA","30318",NA,NA,"Riverside",NA,NA,NA,10,NA,NA,"Active","","","GAMLS","N","Y","33.8"," -84.5","FALSE"
8653,"MLS Listing",NA,"Single Family Residential","Queens Village","NY","11428",3,2.5,"Queens Village",NA,2300,1925,19,NA,NA,"Active","March-11-2018 02:00 PM","March-11-2018 04:00 PM","MLSLI","N","Y","40.7"," -73.8","TRUE"
8654,"MLS Listing",NA,"Single Family Residential","Apex","NC","27539",5,3,"The Park At West Lake",3092,13939,2005,34,142,53,"Active","","","TMLS","N","Y","35.7"," -78.8","TRUE"
8655,"New Construction Plan",NA,"Townhouse","Raleigh","NC","27616",3,2.5,"5401 North",1931,NA,NA,NA,128,NA,"Active","","","NewHomeSource.com","N","Y","35.9"," -78.5","FALSE"
8656,"MLS Listing",NA,"Single Family Residential","Yorba Linda","CA","92887",3,2,"85 - Yorba Linda",1378,5000,1990,90,552,80,"Active","March-10-2018 01:00 PM","March-10-2018 04:00 PM","CRMLS","N","Y","33.9","-117.8","TRUE"
8657,"MLS Listing",NA,"Single Family Residential","Little Neck","NY","11362",4,3.5,"Little Neck",NA,4500,2007,20,NA,NA,"Active","","","MLSLI","N","Y","40.8"," -73.7","TRUE"
8658,"MLS Listing",NA,"Multi-Family (2-4 Unit)","Atlanta","GA","30308",1,1,"Midtown",NA,NA,1960,22,NA,NA,"Active","","","FMLS","N","Y","33.8"," -84.4","TRUE"
8659,"MLS Listing",NA,"Single Family Residential","Coconut Grove","FL","33133",4,2,"Frow Homestead",NA,NA,2016,309,NA,NA,"Active","","","MARMLS","N","Y","25.7"," -80.3","TRUE"
8660,"MLS Listing",NA,"Condo/Co-op","Briarwood","NY","11435",1,1,"Greenbriar",910,NA,1967,74,159,NA,"Active","","","MLSLI","N","Y","40.7"," -73.8","FALSE"
8661,"MLS Listing",NA,"Condo/Co-op","Atlanta","GA","30309",2,2,"1010 Midtown",NA,NA,2008,1,NA,NA,"Active","","","FMLS","N","Y","33.8"," -84.4","TRUE"
8662,"MLS Listing",NA,"Single Family Residential","Atlanta","GA","30319",4,3,"Brookhaven",NA,26040,1956,13,NA,NA,"Active","","","FMLS","N","Y","33.9"," -84.4","TRUE"
8663,"MLS Listing",NA,"Single Family Residential","San Juan Capistrano","CA","92675",5,4.5,"OR - Ortega/Orange County",4231,8000,1998,97,326,210,"Active","","","CRMLS","N","Y","33.5","-117.6","TRUE"
8664,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",1,1,"Brickell Bay Tower",787,NA,1964,6,349,450,"Active","","","MARMLS","N","Y","25.8"," -80.2","FALSE"
8665,"MLS Listing",NA,"Single Family Residential","Little Neck","NY","11362",4,3.5,"Little Neck",NA,4120,2005,112,NA,NA,"Active","","","MLSLI","N","Y","40.8"," -73.7","TRUE"
8666,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33130",3,3,"Latitude On The River",1486,NA,2007,50,302,NA,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8667,"MLS Listing",NA,"Townhouse","Baltimore","MD","21223",2,1,"Carrollton Ridge",NA,690,1920,146,NA,NA,"Active","","","MRIS","N","Y","39.3"," -76.6","FALSE"
8668,"MLS Listing",NA,"Single Family Residential","Baltimore","MD","21209",4,2.5,"Bonnie View",3336,10236,2005,188,189,83,"Active","","","MRIS","N","Y","39.4"," -76.7","TRUE"
8669,"MLS Listing",NA,"Single Family Residential","Miami","FL","33156",7,6.5,"Kendal Green Homesite",7446,38333,2017,213,322,NA,"Active","","","GFLMLS","N","Y","25.7"," -80.3","TRUE"
8670,"New Construction Home",NA,"Single Family Residential","Cary","NC","27511",4,3.5,"Springhurst",2761,NA,2017,106,169,NA,"Active","","","NewHomeSource.com","N","Y","35.7"," -78.8","TRUE"
8671,"MLS Listing",NA,"Single Family Residential","Jacksonville","FL","32206",3,1,"Oakland",842,NA,1969,40,69,NA,"Active","","","NEFLMLS","N","Y","30.3"," -81.6","FALSE"
8672,"MLS Listing",NA,"Condo/Co-op","Forest Hills","NY","11375",2,1,"Forest Hills",991,NA,1950,100,433,NA,"Active","","","MLSLI","N","Y","40.7"," -73.8","TRUE"
8673,"MLS Listing",NA,"Single Family Residential","Bayside","NY","11360",4,4,"Weeks Woodland",2548,9300,1920,19,938,NA,"Active","","","MLSLI","N","Y","40.8"," -73.8","TRUE"
8674,"MLS Listing",NA,"Single Family Residential","Elmont","NY","11003",5,3,"Elmont",1572,4000,1941,90,352,NA,"Active","","","MLSLI","N","Y","40.7"," -73.7","TRUE"
8675,"MLS Listing",NA,"Mobile/Manufactured Home","Newport Beach","CA","92660",2,2,"N7 - West Bay - Santa Ana Heights",NA,NA,1964,36,NA,NA,"Active","","","CRMLS","N","Y","33.6","-117.9","FALSE"
8676,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33129",2,2,"Miami",1344,NA,1963,19,331,855,"Active","","","GFLMLS","N","Y","25.8"," -80.2","TRUE"
8677,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",1,1.5,"Brickell House",851,NA,2014,299,505,860,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8678,"MLS Listing",NA,"Multi-Family (2-4 Unit)","Brooklyn","NY","11212",6,5,"East Flatbush",2900,1056,1950,119,269,NA,"Active","","","MLSLI","N","Y","40.7"," -73.9","TRUE"
8679,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33130",1,1,"Millecento",776,NA,2015,98,398,393,"Active","","","MARMLS","N","Y","25.8"," -80.2","TRUE"
8680,"MLS Listing",NA,"Condo/Co-op","Miami","FL","33131",NA,1,"The Club At Brickell Bay",425,NA,2004,317,468,272,"Active","","","MARMLS","N","Y","25.8"," -80.2","FALSE"
8681,"MLS Listing",NA,"Townhouse","Raleigh","NC","27614",4,4,"Club Villas",3575,4791,2002,41,122,206,"Active","","","TMLS","N","Y","36.0"," -78.6","TRUE"
